track,artist,data_type,popularity_artist,popularity_song,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,alternative,baltic_slavic,bluegrass,blues,celtic,country,dance,disco,edm,electro,english,folk,germanic,hip hop,house,jam band,jazz,other,piano,pop,psychedelic,punk,r&b,rap,reggae,rock,romance,soul,south_american,swing,techno,trance,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,release_date_2000s,release_date_60s,release_date_70s,release_date_80s,release_date_90s,release_date_Post_2010s,time_signature_1,time_signature_3,time_signature_4,time_signature_5
One Day They'll Know (ODESZA Remix),Pretty Lights,user_library,0.58,0.58,0.465,0.7140000000000001,0.11018333333333334,0.0317,0.00591,0.624,0.16,0.294,0.5651209018625423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Here for You (feat. Ella Henderson),Kygo,user_library,0.86,0.62,0.68,0.772,0.09991666666666667,0.0416,0.535,0.0153,0.147,0.376,0.32671413789347564,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Bad,Lost Kings,user_library,0.66,0.0,0.6779999999999999,0.843,0.10171666666666666,0.0276,0.146,0.00727,0.0937,0.7879999999999999,0.36078586210652436,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
You,Lost Kings,user_library,0.66,0.0,0.6659999999999999,0.932,0.0321,0.0412,0.0655,7.120000000000001e-05,0.19,0.645,0.3329498420651346,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Peanut Butter Jelly,Galantis,user_library,0.77,0.65,0.708,0.945,0.05411666666666667,0.23399999999999999,0.0010400000000000001,0.0803,0.22699999999999998,0.545,0.48298115673673886,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
You,Galantis,user_library,0.77,0.51,0.184,0.871,0.05408333333333334,0.0661,0.00837,0.16699999999999998,0.15,0.21,0.4830628471844027,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Firebird,Galantis,user_library,0.77,0.49,0.547,0.878,0.07075000000000001,0.0485,0.00145,0.344,0.336,0.405,0.48337599390044655,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
In My Head,Galantis,user_library,0.77,0.51,0.5479999999999999,0.895,0.04656666666666666,0.0392,0.006220000000000001,0.0184,0.10800000000000001,0.616,0.48208936934974406,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Crave You - Adventure Club Remix,Flight Facilities,user_library,0.62,0.61,0.634,0.6920000000000001,0.0941,0.0997,0.00586,0.00011599999999999999,0.0726,0.0839,0.5651413244744581,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Panda,Desiigner,user_library,0.7,0.0,0.802,0.639,0.13175,0.361,0.15,0.0,0.37,0.35,0.6008604727153906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Xanny Family,Future,user_library,0.91,0.0,0.838,0.41200000000000003,0.11913333333333333,0.289,0.0344,0.000234,0.159,0.166,0.12275351268924956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rivers (feat. Nico & Vinz),Thomas Jack,user_library,0.49,0.46,0.629,0.695,0.10563333333333332,0.039,0.444,0.0,0.126,0.451,0.4425103474567041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Stay (feat. Maty Noyes),Kygo,user_library,0.86,0.64,0.648,0.736,0.13246666666666665,0.0385,0.0444,0.00013700000000000002,0.171,0.37799999999999995,0.3132488291035835,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Surrender - Acoustic,Cash Cash,user_library,0.7,0.39,0.557,0.7240000000000001,0.059116666666666665,0.0374,0.331,0.0,0.105,0.355,0.46287849907417494,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Take Me Home (feat. Bebe Rexha) - The Chainsmokers Remix; Radio Edit,Cash Cash,user_library,0.7,0.39,0.6659999999999999,0.74,0.07835,0.0384,0.0839,0.0005070000000000001,0.568,0.18600000000000003,0.4830696547217079,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Take Me Home (feat. Bebe Rexha),Cash Cash,user_library,0.7,0.0,0.5710000000000001,0.903,0.0364,0.214,0.0615,1.23e-06,0.18600000000000003,0.47700000000000004,0.4829198889009912,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Mountain Sound,Of Monsters and Men,user_library,0.73,0.62,0.379,0.879,0.07226666666666667,0.0362,0.0421,0.00449,0.146,0.37,0.30640044657444726,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Little Talks,Of Monsters and Men,user_library,0.73,0.59,0.445,0.757,0.08628333333333334,0.0322,0.0206,0.0,0.146,0.42100000000000004,0.312234506045093,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Alive,Krewella,user_library,0.65,0.54,0.6629999999999999,0.8220000000000001,0.04848333333333333,0.0557,0.00413,0.00318,0.23399999999999999,0.5670000000000001,0.48326707330356183,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Kno One,Kevin Gates,user_library,0.79,0.0,0.763,0.6559999999999999,0.10988333333333333,0.0967,0.0691,0.0,0.141,0.865,0.6328286679011002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Antidote,Mike Scott,user_library,0.0,0.0,0.706,0.5770000000000001,0.10076666666666667,0.0314,0.0494,3.54e-06,0.331,0.102,0.5169439603529027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Primetime,JAY-Z,user_library,0.86,0.03,0.662,0.9229999999999999,0.06808333333333333,0.21,0.166,9.64e-06,0.31,0.469,0.19046127872780744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Why I Love You,JAY-Z,user_library,0.86,0.08,0.48100000000000004,0.805,0.06886666666666666,0.0419,0.0261,0.0,0.26899999999999996,0.373,0.45221789565406817,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Made In America,JAY-Z,user_library,0.86,0.07,0.71,0.7290000000000001,0.11683333333333333,0.21899999999999997,0.043,5.88e-05,0.22399999999999998,0.55,0.7412523145626839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Actin Crazy,Action Bronson,user_library,0.66,0.56,0.5,0.622,0.12136666666666666,0.619,0.19699999999999998,0.0,0.11599999999999999,0.252,0.7385565297897831,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Someone New,Hozier,user_library,0.81,0.61,0.446,0.5329999999999999,0.09925,0.046,0.42700000000000005,3.26e-06,0.332,0.58,0.8631821152379917,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
It's Nothin (feat. 2 Chainz),Wiz Khalifa,user_library,0.88,0.27,0.8320000000000001,0.754,0.10776666666666666,0.21899999999999997,0.0682,1.3800000000000002e-05,0.55,0.485,0.5545147587408779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Medicated (feat. Chevy Woods & Juicy J),Wiz Khalifa,user_library,0.88,0.36,0.7509999999999999,0.8740000000000001,0.06513333333333333,0.037000000000000005,0.00935,0.0,0.397,0.961,0.5376524888356389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Mezmorized,Wiz Khalifa,user_library,0.88,0.4,0.706,0.762,0.11331666666666666,0.166,0.000647,0.0,0.0598,0.314,0.6332371201394185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
King of Everything,Wiz Khalifa,user_library,0.88,0.59,0.758,0.7559999999999999,0.08431666666666666,0.138,0.0294,0.0,0.0906,0.406,0.599444504955887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Big Rings,Drake,user_library,0.97,0.61,0.7759999999999999,0.675,0.10373333333333333,0.266,0.00196,0.0,0.22699999999999998,0.27,0.5103746868532841,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Jumpman,Drake,user_library,0.97,0.73,0.852,0.5529999999999999,0.12143333333333334,0.187,0.0559,0.0,0.332,0.6559999999999999,0.5790967759503323,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Can I Kick It?,A Tribe Called Quest,user_library,0.7,0.71,0.848,0.6659999999999999,0.10911666666666668,0.27399999999999997,0.17300000000000001,0.000699,0.129,0.7440000000000001,0.26991885415532085,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Your Love,The Outfield,user_library,0.66,0.71,0.555,0.757,0.13113333333333332,0.0601,0.10300000000000001,1.16e-06,0.0631,0.5820000000000001,0.4941931706785753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Sway - Chainsmokers Remix,Anna of the North,user_library,0.67,0.52,0.6729999999999999,0.795,0.1035,0.0309,0.0555,0.0111,0.11699999999999999,0.43700000000000006,0.3268502886395818,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Sunday Candy,Donnie Trumpet & The Social Experiment,user_library,0.54,0.66,0.511,0.596,0.10933333333333332,0.22399999999999998,0.53,0.0,0.0798,0.5539999999999999,0.6879084522383183,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
How Deep Is Your Love,Calvin Harris,user_library,0.87,0.76,0.738,0.868,0.07288333333333334,0.0731,0.0389,0.0017100000000000001,0.38799999999999996,0.336,0.44242865700904027,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Indian Summer,Jai Wolf,user_library,0.64,0.59,0.507,0.8240000000000001,0.04168333333333333,0.0526,0.0246,0.0451,0.0848,0.0394,0.19047489380241805,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,user_library,0.72,0.69,0.805,0.858,0.051116666666666664,0.105,0.19399999999999998,7.89e-06,0.256,0.523,0.2724444504955886,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Hometown Glory [Single Version],Adele,user_library,0.84,0.0,0.48100000000000004,0.33299999999999996,0.18259999999999998,0.0302,0.963,0.000906,0.11699999999999999,0.284,0.4461183422285155,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Love Song,Sara Bareilles,user_library,0.73,0.74,0.583,0.7859999999999999,0.052366666666666666,0.0301,0.0208,0.0,0.188,0.573,0.4495901862542207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Studio,ScHoolboy Q,user_library,0.78,0.68,0.7090000000000001,0.589,0.1296,0.0433,0.0507,0.0,0.0585,0.58,0.5235676941509639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
Clarity,Zedd,user_library,0.81,0.74,0.509,0.7809999999999999,0.058,0.07200000000000001,0.0398,0.0,0.0749,0.17600000000000002,0.4832534582289511,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Big Girls Cry - Odesza Remix,Sia,user_library,0.9,0.4,0.527,0.762,0.11939999999999999,0.0538,0.00487,0.00206,0.14,0.313,0.22469638383618334,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ID - Ultra Music Festival Anthem,Kygo,user_library,0.86,0.59,0.6859999999999999,0.6779999999999999,0.13438333333333333,0.0425,0.623,0.7190000000000001,0.0971,0.33799999999999997,0.32671413789347564,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Back To Back,Drake,user_library,0.97,0.68,0.893,0.48,0.06213333333333334,0.35600000000000004,0.00855,0.0,0.11599999999999999,0.382,0.20398104781614207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Hit It (feat. I-Ez),Deorro,user_library,0.71,0.29,0.67,0.835,0.10011666666666667,0.135,0.0007480000000000001,0.0453,0.0505,0.154,0.48359383509421644,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
I Can Be Somebody (feat. Erin McCarley),Deorro,user_library,0.71,0.53,0.634,0.48200000000000004,0.13996666666666666,0.0331,0.0168,0.00115,0.147,0.23800000000000002,0.4827633155429692,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Perdoname (feat. DyCy & Adrian Delgado),Deorro,user_library,0.71,0.64,0.855,0.856,0.0429,0.105,0.000926,0.00271,0.9590000000000001,0.516,0.4831785753185927,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
Jubel,Klingande,user_library,0.65,0.45,0.696,0.621,0.12456666666666667,0.0373,0.299,0.267,0.168,0.157,0.4597198017645136,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Punga,Klingande,user_library,0.65,0.43,0.6809999999999999,0.392,0.10896666666666666,0.0342,0.174,0.7240000000000001,0.0746,0.302,0.48295392658751773,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
RIVA (Restart the Game) - Radio Edit,Klingande,user_library,0.65,0.46,0.616,0.738,0.09611666666666667,0.0555,0.106,4.61e-06,0.0855,0.54,0.4561730748284501,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
California,Colonel Loud,user_library,0.33,0.44,0.7959999999999999,0.799,0.09071666666666665,0.192,0.0858,0.0,0.10400000000000001,0.5379999999999999,0.2686594597538395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Take Ü There (feat. Kiesza) - Zeds Dead Remix,Skrillex,user_library,0.79,0.4,0.366,0.7509999999999999,0.06408333333333334,0.040999999999999995,0.24100000000000002,0.000197,0.6459999999999999,0.109,0.6479209781069601,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Straight Into The Fire,Zedd,user_library,0.81,0.4,0.583,0.86,0.07244999999999999,0.0842,0.0231,1.33e-06,0.0977,0.27899999999999997,0.4766637621174165,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Done With Love,Zedd,user_library,0.81,0.49,0.579,0.759,0.09306666666666666,0.0386,0.06,0.000138,0.11699999999999999,0.127,0.48240251606578805,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Transmission,Zedd,user_library,0.81,0.46,0.54,0.8740000000000001,0.05778333333333333,0.0551,0.105,0.0,0.135,0.41100000000000003,0.2926083759939005,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Beautiful Now,Zedd,user_library,0.81,0.71,0.628,0.833,0.06876666666666667,0.0282,0.0079,1.4800000000000002e-05,0.07400000000000001,0.56,0.4832738808408669,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Virus (How About Now),Martin Garrix,user_library,0.82,0.0,0.488,0.841,0.09183333333333334,0.04,0.00197,0.127,0.8009999999999999,0.0671,0.4837367933776277,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Addicted To A Memory,Zedd,user_library,0.81,0.5,0.66,0.762,0.08231666666666666,0.0442,0.000983,0.0242,0.145,0.0659,0.48330791852739347,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Our Story - Radio Edit,Mako,user_library,0.69,0.42,0.513,0.6890000000000001,0.059133333333333336,0.0359,0.172,0.0,0.248,0.41,0.48391378934756574,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
I Won't Let You Walk Away (feat. Madison Beer) - Radio Edit,Mako,user_library,0.69,0.23,0.469,0.79,0.07311666666666666,0.039,0.00234,0.0544,0.14400000000000002,0.495,0.48304242457248664,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Lights,Steve Angello,user_library,0.6,0.35,0.625,0.878,0.09295000000000002,0.138,0.000215,0.927,0.0847,0.272,0.4834917220346367,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Payback,Dimitri Vangelis & Wyman,user_library,0.59,0.0,0.637,0.8270000000000001,0.08588333333333333,0.0629,0.046,0.10300000000000001,0.575,0.33899999999999997,0.4834236466615837,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Children Of The Wild (feat. Mako),Steve Angello,user_library,0.6,0.0,0.524,0.9079999999999999,0.07089999999999999,0.0675,0.0025800000000000003,0.0,0.172,0.15,0.48321942054242456,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Faded - Odesza Remix,ZHU,user_library,0.72,0.0,0.7490000000000001,0.682,0.08413333333333334,0.0588,0.036000000000000004,0.205,0.113,0.605,0.46288530661148025,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Sun Models (feat. Madelyn Grant),ODESZA,user_library,0.73,0.65,0.6829999999999999,0.48100000000000004,0.15289999999999998,0.075,0.191,0.736,0.0907,0.47,0.42879996732382103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
Something About You - ODESZA Remix,Hayden James,user_library,0.65,0.62,0.705,0.674,0.14053333333333334,0.04,0.0184,0.0149,0.138,0.10300000000000001,0.3266801002069491,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Coming Over (feat. James Hersey),Dillon Francis,user_library,0.69,0.59,0.631,0.6609999999999999,0.09166666666666666,0.0999,0.22699999999999998,1.43e-06,0.166,0.698,0.7966112079294194,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Hotline Bling,Drake,user_library,0.97,0.0,0.8959999999999999,0.623,0.13346666666666665,0.0571,0.00257,0.000258,0.039,0.585,0.5306475329484808,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
