track,artist,data_type,popularity_artist,popularity_song,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,mode,key,time_signature,release_date,alternative,baltic_slavic,bluegrass,blues,celtic,country,dance,disco,edm,electro,english,folk,germanic,hip hop,house,jam band,jazz,other,piano,pop,psychedelic,punk,r&b,rap,reggae,rock,romance,soul,south_american,swing,techno,trance
The Recipe - Bonus Track,Kendrick Lamar,user_library,89,61.0,0.759,0.782,-6.975,0.0741,0.000589,0.0,0.35,0.507,131.04,0,11,4,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HiiiPower,Kendrick Lamar,user_library,89,0.0,0.695,0.827,-5.742,0.282,0.179,0.0,0.283,0.538,81.024,0,6,4,2011-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Rigamortus,Kendrick Lamar,user_library,89,0.0,0.52,0.807,-6.281,0.409,0.24,0.00257,0.199,0.628,178.012,1,2,4,2011-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
A.D.H.D,Kendrick Lamar,user_library,89,1.0,0.609,0.799,-6.883,0.24,0.33,0.0,0.108,0.582,157.74,1,9,4,2011-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
F*ck Your Ethnicity,Kendrick Lamar,user_library,89,0.0,0.601,0.883,-6.944,0.328,0.392,1.93e-05,0.397,0.52,150.967,1,0,4,2011-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Swimming Pools (Drank) - Extended Version,Kendrick Lamar,user_library,89,68.0,0.716,0.485,-7.745,0.404,0.123,2.69e-05,0.604,0.26,74.132,1,1,4,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
m.A.A.d city,Kendrick Lamar,user_library,89,65.0,0.487,0.729,-6.815,0.271,0.0538,4.07e-06,0.44,0.217,91.048,1,2,4,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Backseat Freestyle,Kendrick Lamar,user_library,89,67.0,0.546,0.651,-7.601,0.3,0.000739,0.0,0.235,0.646,77.878,1,1,4,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Poetic Justice,Kendrick Lamar,user_library,89,70.0,0.779,0.572,-9.985,0.378,0.157,0.0,0.246,0.647,135.956,0,6,4,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Money Trees,Kendrick Lamar,user_library,89,63.0,0.716,0.531,-7.355,0.122,0.0703,0.0,0.224,0.344,71.994,1,7,4,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Bitch, Don’t Kill My Vibe",Kendrick Lamar,user_library,89,66.0,0.587,0.698,-8.948,0.0943,0.0152,0.0,0.442,0.0985,133.954,1,1,4,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
good kid,Kendrick Lamar,user_library,89,55.0,0.451,0.831,-8.641,0.307,0.0623,0.0,0.185,0.41,176.162,0,5,4,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bad (feat. Vassy) - Radio Edit,David Guetta,user_library,88,64.0,0.614,0.972,-3.927,0.088,0.00125,0.0186,0.328,0.411,127.966,0,5,4,2014-04-06,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stole the Show,Kygo,user_library,86,16.0,0.679,0.662,-6.069,0.174,0.155,0.0,0.152,0.438,99.879,0,8,4,2015-03-23,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Levels - Radio Edit,Avicii,user_library,84,0.0,0.605,0.873,-5.938,0.0344,0.0534,0.837,0.314,0.476,126.026,0,1,4,2011-01-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gold Skies,Sander van Doorn,user_library,57,42.0,0.56,0.833,-6.338,0.047,0.0041,0.0778,0.68,0.217,128.0,0,9,4,2014-10-19,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Don't Look Down (feat. Usher),Martin Garrix,user_library,82,65.0,0.575,0.831,-5.972,0.0356,0.00406,0.000449,0.111,0.377,127.991,1,0,4,2015-03-17,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Clash - Original Mix,Alesso,user_library,77,0.0,0.574,0.484,-5.976,0.172,0.00551,0.000724,0.0406,0.337,126.007,0,9,4,2013-03-22,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
City Of Dreams - Radio Edit,Dirty South,user_library,56,60.0,0.478,0.818,-5.076,0.0377,0.00292,0.00789,0.438,0.163,127.953,1,4,4,2013-01-01,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tear The Roof Up,Alesso,user_library,77,36.0,0.662,0.942,-3.739,0.0512,0.0283,0.431,0.106,0.45,125.995,1,7,4,2014-09-12,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,user_library,66,7.0,0.416,0.849,-4.909,0.0455,0.00864,0.000138,0.204,0.147,125.098,0,1,4,2012-01-01,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
If I Lose Myself - Alesso vs OneRepublic,OneRepublic,user_library,84,43.0,0.518,0.783,-4.88,0.0406,0.215,9.53e-06,0.14,0.152,125.985,1,2,4,2013-01-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
Heroes (we could be),Alesso,user_library,77,54.0,0.521,0.754,-4.144,0.0634,0.0373,0.0,0.239,0.352,125.876,1,5,4,2014-09-15,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Under Control (feat. Hurts),Calvin Harris,user_library,87,72.0,0.544,0.915,-3.405,0.0841,0.129,0.000914,0.115,0.51,126.094,1,8,4,2014-10-31,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
It’s Only (feat. Zyra),ODESZA,user_library,73,56.0,0.404,0.587,-11.172,0.156,0.165,0.00267,0.231,0.103,120.047,0,9,4,2014-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
All We Need (feat. Shy Girls),ODESZA,user_library,73,55.0,0.644,0.848,-4.952,0.0511,0.00416,0.0168,0.0629,0.283,99.989,0,4,4,2014-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bloom,ODESZA,user_library,73,58.0,0.555,0.585,-6.672,0.0272,0.0149,0.86,0.0707,0.0803,130.004,1,2,4,2014-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Say My Name (feat. Zyra),ODESZA,user_library,73,65.0,0.749,0.745,-7.367,0.0479,0.0041,0.395,0.0748,0.347,115.048,0,6,4,2014-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reload - Radio Edit,Sebastian Ingrosso,user_library,66,67.0,0.485,0.724,-4.633,0.0521,0.0736,0.0,0.0631,0.433,128.045,0,9,4,2013-01-01,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
We Come We Rave We Love,Axwell /\ Ingrosso,user_library,71,42.0,0.686,0.954,-3.917,0.0636,0.0199,0.866,0.0676,0.636,125.018,1,7,4,2014-10-08,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Can't Hold Us Down,Axwell /\ Ingrosso,user_library,71,0.0,0.524,0.716,-6.658,0.0803,0.0181,0.00258,0.187,0.037,125.05,1,10,4,2015-01-20,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
On My Way,Axwell /\ Ingrosso,user_library,71,0.0,0.641,0.829,-4.014,0.0422,0.0555,5.28e-05,0.118,0.338,127.991,1,0,4,2015-03-12,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
My Friends Never Die,ODESZA,user_library,73,52.0,0.489,0.595,-8.106,0.0374,0.00439,0.878,0.0855,0.56,170.05,0,4,4,2013-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mortal Man,Kendrick Lamar,user_library,89,54.0,0.567,0.525,-9.043,0.75,0.665,0.0,0.708,0.416,86.935,0,10,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
You Ain't Gotta Lie (Momma Said),Kendrick Lamar,user_library,89,57.0,0.443,0.635,-5.404,0.223,0.455,2.07e-05,0.285,0.672,93.742,0,11,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
i,Kendrick Lamar,user_library,89,59.0,0.541,0.809,-4.286,0.324,0.708,0.0,0.72,0.753,120.094,1,8,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Blacker The Berry,Kendrick Lamar,user_library,89,61.0,0.553,0.852,-4.08,0.305,0.00713,0.0,0.463,0.27,176.058,0,10,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Complexion (A Zulu Love),Kendrick Lamar,user_library,89,57.0,0.665,0.558,-7.863,0.303,0.566,4.57e-06,0.219,0.37,89.953,0,2,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Hood Politics,Kendrick Lamar,user_library,89,59.0,0.731,0.661,-6.562,0.376,0.145,0.0,0.12,0.369,87.912,0,6,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
How Much A Dollar Cost,Kendrick Lamar,user_library,89,59.0,0.624,0.729,-4.747,0.198,0.415,0.0,0.135,0.334,87.948,1,1,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Momma,Kendrick Lamar,user_library,89,58.0,0.615,0.743,-4.58,0.325,0.254,0.0,0.665,0.515,111.914,1,1,5,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
For Sale? - Interlude,Kendrick Lamar,user_library,89,56.0,0.301,0.686,-8.36,0.0831,0.442,0.000115,0.121,0.276,79.036,1,2,3,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Alright,Kendrick Lamar,user_library,89,73.0,0.796,0.766,-5.974,0.238,0.0742,0.0,0.0827,0.558,110.034,1,7,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
u,Kendrick Lamar,user_library,89,60.0,0.406,0.798,-5.585,0.432,0.26,0.0,0.461,0.58,71.547,0,11,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
These Walls,Kendrick Lamar,user_library,89,64.0,0.752,0.489,-5.233,0.137,0.11,3.57e-06,0.202,0.373,108.005,1,1,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Institutionalized,Kendrick Lamar,user_library,89,60.0,0.539,0.731,-5.085,0.453,0.112,1.19e-06,0.129,0.568,81.114,0,3,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
King Kunta,Kendrick Lamar,user_library,89,74.0,0.884,0.657,-4.569,0.0977,0.00589,0.0,0.154,0.489,107.059,0,6,4,2015-03-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Something New,Axwell /\ Ingrosso,user_library,71,0.0,0.567,0.859,-3.921,0.035,0.0228,0.000487,0.119,0.38,129.936,1,11,4,2014-12-09,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40 Mark Strasse,The Shins,user_library,65,36.0,0.653,0.542,-7.542,0.0279,0.00567,0.00193,0.102,0.631,140.012,1,9,4,2012-03-16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
No Way Down,The Shins,user_library,65,42.0,0.613,0.914,-4.152,0.0366,0.00113,5.14e-06,0.302,0.752,101.026,1,1,4,2012-03-16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
It's Only Life,The Shins,user_library,65,48.0,0.627,0.623,-6.613,0.0267,0.0476,1.09e-06,0.149,0.454,147.983,1,0,4,2012-03-16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Vanity,The Avett Brothers,user_library,67,26.0,0.415,0.448,-5.639,0.0437,0.344,2.59e-06,0.0681,0.21,138.566,1,0,3,2013-01-01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Don't Stop (Color on the Walls),Foster The People,user_library,77,63.0,0.611,0.948,-3.751,0.0753,0.00183,0.0995,0.0969,0.79,133.004,0,1,4,2011-05-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Pumped Up Kicks,Foster The People,user_library,77,84.0,0.733,0.71,-5.849,0.0292,0.145,0.115,0.0956,0.965,127.975,0,5,4,2011-05-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Helena Beat,Foster The People,user_library,77,65.0,0.67,0.876,-4.905,0.0536,0.0127,0.00302,0.109,0.736,126.968,0,5,4,2011-05-23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Electric Feel,MGMT,user_library,79,78.0,0.763,0.807,-3.714,0.035,0.0714,0.28,0.348,0.559,103.038,1,1,3,2007-12-14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Kids,MGMT,user_library,79,78.0,0.451,0.931,-3.871,0.0719,0.00076,0.0049,0.361,0.172,122.961,1,9,4,2007-12-14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Phantom Limb,The Shins,user_library,65,0.0,0.515,0.871,-4.113,0.0367,0.000585,0.0,0.0877,0.498,119.869,1,9,4,2007-01-23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Australia,The Shins,user_library,65,0.0,0.434,0.842,-4.468,0.038,0.00442,0.000142,0.308,0.838,169.935,1,4,4,2007-01-23,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Caring Is Creepy,The Shins,user_library,65,0.0,0.413,0.707,-8.65,0.0375,0.0232,2.84e-06,0.293,0.494,94.614,1,2,4,2001-06-19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Simple Song,The Shins,user_library,65,62.0,0.546,0.878,-5.137,0.0525,0.0133,0.0,0.135,0.35,119.945,1,7,4,2012-03-16,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
New Slang,The Shins,user_library,65,0.0,0.669,0.389,-11.547,0.0306,0.605,0.16,0.0905,0.649,130.015,1,0,4,2001-06-19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Flying Horses,Dispatch,user_library,59,44.0,0.465,0.74,-6.295,0.0791,0.0535,0.0,0.0853,0.644,112.193,0,4,4,1996-08-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Bang Bang,Dispatch,user_library,59,56.0,0.572,0.488,-10.179,0.124,0.668,0.0,0.11,0.642,132.142,1,4,5,1997-09-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Two Coins,Dispatch,user_library,59,46.0,0.536,0.305,-8.645,0.121,0.858,2.9e-06,0.101,0.643,175.184,1,7,4,1997-09-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
The General,Dispatch,user_library,59,61.0,0.541,0.675,-6.136,0.192,0.446,0.0,0.107,0.686,91.09,1,10,4,1997-09-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Unison,Porter Robinson,user_library,66,0.0,0.783,0.453,-7.849,0.0648,0.00131,0.893,0.104,0.556,128.003,0,6,4,2011-10-11,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Language,Porter Robinson,user_library,66,51.0,0.737,0.614,-6.001,0.4,0.0168,0.0534,0.0682,0.406,127.987,0,6,4,2012-04-10,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Easy - Radio Edit,Mat Zo,user_library,55,0.0,0.493,0.896,-4.46,0.0414,0.00228,0.0,0.116,0.429,127.968,1,2,4,2013-04-14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Peso,A$AP Rocky,user_library,85,63.0,0.527,0.831,-6.876,0.27,0.167,0.0,0.0861,0.584,140.017,0,10,4,2011-11-16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Purple Swag,A$AP Rocky,user_library,85,57.0,0.611,0.571,-8.833,0.167,0.0457,0.0,0.127,0.35,115.01,1,2,4,2011-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Goldie,A$AP Rocky,user_library,85,0.0,0.592,0.845,-4.836,0.271,0.22,4.95e-05,0.469,0.782,82.132,1,2,4,2012-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Multiply (feat. Juicy J),A$AP Rocky,user_library,85,57.0,0.904,0.783,-4.475,0.145,0.079,0.0,0.149,0.176,114.952,1,0,4,2014-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lord Pretty Flacko Jodye 2 (LPFJ2),A$AP Rocky,user_library,85,47.0,0.696,0.793,-3.722,0.0358,0.0254,0.0,0.0716,0.0709,103.976,1,1,4,2015-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Angels,A$AP Rocky,user_library,85,0.0,0.781,0.754,-3.61,0.0894,0.36,0.0,0.0867,0.519,120.521,0,0,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
I Come Apart (feat. Florence Welch),A$AP Rocky,user_library,85,0.0,0.599,0.613,-3.42,0.0861,0.495,6.49e-06,0.114,0.325,83.765,0,1,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Ghetto Symphony,A$AP Rocky,user_library,85,0.0,0.483,0.926,-3.361,0.422,0.265,0.0,0.529,0.523,128.137,1,6,1,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Phoenix,A$AP Rocky,user_library,85,0.0,0.65,0.508,-11.227,0.135,0.577,0.00372,0.0792,0.504,143.96,0,9,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fashion Killa,A$AP Rocky,user_library,85,0.0,0.794,0.82,-5.214,0.152,0.315,0.0,0.531,0.793,140.042,1,11,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1Train,A$AP Rocky,user_library,85,0.0,0.622,0.872,-3.403,0.332,0.349,0.0,0.695,0.768,83.568,1,2,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Wild for the Night (feat. Skrillex & Birdy Nam Nam),A$AP Rocky,user_library,85,1.0,0.756,0.857,-4.185,0.336,0.0452,0.0,0.121,0.688,140.017,1,2,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",A$AP Rocky,user_library,85,1.0,0.869,0.687,-6.816,0.263,0.0208,1e-06,0.114,0.668,96.006,1,1,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Pain (feat. OverDoz.),A$AP Rocky,user_library,85,0.0,0.597,0.846,-5.751,0.308,0.211,0.0,0.304,0.518,135.067,1,7,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PMW (All I Really Need) (feat. ScHoolboy Q),A$AP Rocky,user_library,85,0.0,0.697,0.752,-4.552,0.0526,0.000367,0.0,0.32,0.269,130.022,1,1,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Goldie,A$AP Rocky,user_library,85,0.0,0.68,0.843,-4.919,0.241,0.22,3.02e-05,0.378,0.743,81.958,1,1,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Long Live A$AP,A$AP Rocky,user_library,85,0.0,0.716,0.832,-4.939,0.351,0.61,0.0,0.115,0.399,130.042,0,0,4,2013-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Murda Something (feat. Waka Flocka Flame),A$AP Ferg,user_library,78,45.0,0.844,0.824,-4.392,0.119,0.241,0.0,0.0816,0.329,135.982,1,8,4,2013-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Dump Dump,A$AP Ferg,user_library,78,49.0,0.65,0.638,-5.94,0.127,0.207,0.0,0.266,0.418,134.044,1,8,4,2013-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Fergivicious,A$AP Ferg,user_library,78,39.0,0.859,0.842,-5.17,0.196,0.171,0.0,0.165,0.61,125.981,0,6,4,2013-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Shabba (feat. A$AP Rocky),A$AP Ferg,user_library,78,65.0,0.869,0.712,-6.136,0.103,0.0715,0.0,0.272,0.435,120.0,1,9,4,2013-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Work,A$AP Ferg,user_library,78,49.0,0.726,0.834,-5.564,0.0565,0.152,0.683,0.0845,0.561,130.04,1,10,4,2013-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Try Me,DeJ Loaf,user_library,68,54.0,0.56,0.81,-8.029,0.0872,0.0071,7.93e-06,0.241,0.247,170.044,0,0,4,2014-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Trap Queen,Fetty Wap,user_library,76,45.0,0.746,0.873,-3.803,0.128,0.0244,0.0,0.354,0.817,148.075,1,7,4,2014-12-15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
I Don't Fuck With You,Big Sean,user_library,86,0.0,0.82,0.723,-5.505,0.0656,0.0327,0.0,0.347,0.417,97.98,1,1,4,2014-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
6 God,Drake,user_library,97,63.0,0.868,0.623,-8.595,0.101,0.0249,0.0,0.125,0.498,105.446,1,2,4,2015-02-12,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
